,player_id,first_name,second_name,position,curr_price,ownership_percent,fixture_difficulty,next_gw_fixture_cnt,predicted_points
293,159.0,Solly,March,3,5.8,0.0,3,1.0,1.630201476319692
637,352.0,Jack,Harrison,3,5.1,0.0,3,1.0,1.630201476319692
795,361.0,Darko,Gyabi,3,4.5,0.0,3,1.0,1.630201476319692
519,345.0,Sebastiaan,Bornauw,2,3.8,0.1,3,1.0,1.630201476319692
13,162.0,Brajan,Gruda,3,5.4,0.0,3,1.0,1.630201476319692
606,761.0,Freddie,Simmonds,2,4.0,0.0,3,1.0,1.630201476319692
244,150.0,Tariq,Lamptey,2,4.4,0.1,3,1.0,1.630201476319692
621,180.0,Stefanos,Tzimas,4,5.2,0.1,3,1.0,1.630201476319692
230,744.0,Nehemiah,Oriola,3,4.5,0.0,3,1.0,1.630201476319692
508,156.0,Charlie,Tasker,2,3.8,0.2,3,1.0,1.630201476319692
12,147.0,Pervis,Estupiñán Tenorio,2,4.5,0.0,3,1.0,1.630201476319692
362,346.0,Sam,Byram,2,3.7,0.4,3,1.0,1.630201476319692
401,138.0,Jason,Steele,1,4.2,0.2,3,1.0,1.630201476319692
737,360.0,Joe,Gelhardt,3,4.5,0.0,3,1.0,1.630201476319692
402,140.0,Tom,McGill,1,3.9,0.3,3,1.0,1.630201476319692
56,142.0,Kjell,Scherpen,1,4.0,0.0,3,1.0,1.630201476319692
403,154.0,Eiran,Cashin,2,4.0,0.0,3,1.0,1.630201476319692
575,665.0,Lucas Estella,Perri,1,4.4,0.3,3,1.0,1.630201476319692
351,155.0,Jacob,Slater,2,4.0,0.1,3,1.0,1.630201476319692
183,671.0,Callum,Wilson,4,5.8,0.5,3,1.0,1.6262760580790563
1,29.0,Albert,Sambi Lokonga,3,4.5,0.0,5,1.0,1.6261617114896871
97,711.0,Andre,Harriman-Annous,3,4.4,0.0,5,1.0,1.6261617114896871
256,401.0,Marcus,Bettinelli,1,3.8,0.5,4,1.0,1.6261617114896871
578,742.0,Ryan,McAidoo,3,4.5,0.0,4,1.0,1.6261617114896871
472,429.0,Kalvin,Phillips,3,4.7,0.1,4,1.0,1.6261617114896871
45,763.0,Charlie,Gray,3,4.5,0.0,4,1.0,1.6261617114896871
154,9.0,Jakub,Kiwior,2,5.4,0.0,5,1.0,1.6261617114896871
198,23.0,Fábio,Ferreira Vieira,3,5.4,0.0,5,1.0,1.6261617114896871
231,759.0,Marli,Salmon,2,4.0,0.0,5,1.0,1.6261617114896871
188,740.0,Stephen,Mfuni,2,3.9,0.0,4,1.0,1.6261617114896871
279,15.0,Josh,Nichols,2,3.7,0.3,5,1.0,1.6261617114896871
453,14.0,Maldini,Kacurri,2,3.9,0.1,5,1.0,1.6261617114896871
740,420.0,İlkay,Gündoğan,3,6.3,0.1,4,1.0,1.6261617114896871
537,3.0,Karl,Hein,1,4.0,0.2,5,1.0,1.6261617114896871
493,13.0,Brayden,Clarke,2,3.7,0.5,5,1.0,1.6261617114896871
492,4.0,Tommy,Setford,1,3.9,0.2,5,1.0,1.6261617114896871
282,28.0,Ismeal,Kabia,3,4.5,0.1,5,1.0,1.6261617114896871
447,764.0,Reigan,Heskey,3,4.5,0.0,4,1.0,1.6261617114896871
536,2.0,Kepa,Arrizabalaga Revuelta,1,4.0,0.4,5,1.0,1.6261617114896871
153,828.0,Alfie,Brooks,1,4.0,0.0,3,1.0,1.612879306061216
799,412.0,Vitor,de Oliveira Nunes dos Reis,2,5.0,0.0,2,1.0,1.608271472847494
316,422.0,Mateo,Kovačić,3,5.8,0.0,2,1.0,1.608271472847494
741,428.0,Sverre,Nypan,3,5.0,0.0,2,1.0,1.608271472847494
229,739.0,Divine,Mukasa,3,4.4,0.0,2,1.0,1.608271472847494
798,404.0,Manuel,Akanji,2,5.4,0.3,2,1.0,1.608271472847494
213,425.0,Claudio,Echeverri,3,5.4,0.0,2,1.0,1.608271472847494
108,824.0,Conor,McManus,2,4.0,0.0,3,1.0,1.6075427574589136
152,823.0,Joshua,Stephenson,2,4.0,0.0,3,1.0,1.6075427574589136
109,10.0,Myles,Lewis-Skelly,2,5.0,1.4,5,1.0,1.5849144819455179
491,829.0,Jesse,Derry,3,4.5,0.0,3,1.0,1.580038310013281
276,804.0,João Victor,de Souza Menezes,2,4.0,0.0,3,1.0,1.5798631763712059
758,645.0,Fer,López González,3,5.1,0.0,3,1.0,1.578541488195164
517,328.0,Ryan,Sessegnon,3,5.4,0.2,3,1.0,1.5712031325735518
246,158.0,Georginio,Rutter,3,5.6,0.3,2,1.0,1.5642510778970766
824,826.0,Riley,Owen,3,4.5,0.0,3,1.0,1.5608792539776273
394,827.0,Jim,Thwaites,3,4.5,0.0,3,1.0,1.5608792539776273
551,207.0,Hannibal,Mejbri,3,4.7,0.1,4,1.0,1.5565263756002172
322,519.0,Nicolás,Domínguez,3,5.0,0.0,1,1.0,1.5471282968315825
249,199.0,Joe,Worrall,2,3.8,0.2,4,1.0,1.5363459133726978
33,572.0,Radu,Drăgușin,2,4.5,0.0,3,1.0,1.5292573646761
807,561.0,Eliezer,Mayenda Dossou,4,5.2,0.5,4,1.0,1.5234369870559064
102,796.0,Conor,Gallagher,3,5.0,0.1,3,1.0,1.5157977674204135
59,195.0,Lucas,Pires Silva,2,3.8,0.3,3,1.0,1.512509528231746
78,510.0,Jair,Paula da Cunha Filho,2,4.2,0.1,1,1.0,1.5022332422624725
764,722.0,Florentino Ibrain,Morris Luís,3,5.0,0.0,4,1.0,1.4972906854142949
57,167.0,Carlos,Baleba,3,4.5,1.5,3,1.0,1.4972004397551628
652,531.0,Daniel,Ballard,2,4.7,3.3,4,1.0,1.4938667527713405
186,699.0,Douglas Luiz,Soares de Paulo,3,4.9,0.1,2,1.0,1.492046647393122
308,356.0,Ilia,Gruev,3,4.7,0.1,1,1.0,1.4915907646584596
526,438.0,Noussair,Mazraoui,2,4.9,0.2,3,1.0,1.4889030504624174
738,366.0,Alisson,Becker,1,5.4,5.4,3,1.0,1.465998579501969
719,695.0,Jackson,Tchatchoua,2,4.4,0.0,3,1.0,1.4650735266805743
454,40.0,Tyrone,Mings,2,4.3,0.7,2,1.0,1.461771643058741
116,109.0,Rico,Henry,2,4.3,0.1,3,1.0,1.4553848516861327
506,143.0,Olivier,Boscagli,2,4.2,0.1,3,1.0,1.4390620529069662
814,673.0,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,3,5.5,0.8,3,1.0,1.428609161480293
557,322.0,Kenny,Tete,2,4.5,0.2,3,1.0,1.4279641423676876
123,226.0,Trevoh,Chalobah,2,5.4,9.7,3,1.0,1.3937533987570199
556,320.0,Issa,Diop,2,4.3,0.1,3,1.0,1.3383287704839855
429,491.0,Sandro,Tonali,3,5.3,1.1,3,1.0,1.3266133718647304
775,108.0,Kristoffer,Ajer,2,4.4,0.2,3,1.0,1.3009975092961108
802,478.0,Kieran,Trippier,2,4.9,1.4,3,1.0,1.291193887507436
433,609.0,Jean-Clair,Todibo,2,4.3,0.1,3,1.0,1.282785046330534
